id	clade	short-clade	subclade	country	iso_3166_1_alpha2
A_Croatia_10136RV_2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2		
A_Thailand_8_2022_HA	3C.2a1b.2a.2a.3a.1	2a.3a.1	J		
A_Darwin_6_2021_HA	3C.2a1b.2a.2a	2a	G.1		
A/South_Africa/R07876/202023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/Kenya/KNH13125/Human/2025	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Kenya	KE
A/Mauritius/1186307/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Mauritius	MU
A/Mauritius/1186304/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Mauritius	MU
A/Mauritius/1186264/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.1	Mauritius	MU
A/Mauritius/1186095/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Mauritius	MU
A/Ghana/7555/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/7376/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/7129/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/7019/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/6229/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/6173/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1818/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1786/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Mauritius/I-176/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Mauritius	MU
A/Mauritius/I-183/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Mauritius	MU
A/Mauritius/I-181/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Mauritius	MU
A/Mauritius/I-186/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Mauritius	MU
A/Mauritius/I-185/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Mauritius	MU
A/Ghana/FS-24-7406/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7405/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7394/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7328/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7259/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7198/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7129/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7113/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7456/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7450/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7444/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7443/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7440/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7433/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7426/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7423/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7723/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7698/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7669/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7632/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7628/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7555/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7462/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-7458/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/South_Africa/R07790/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	South Africa	ZA
A/Madagascar/02560/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02472/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02466/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/01969/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/01225/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/00863/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/00272/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/00215/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/00143/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02937/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02845/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02789/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02746/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/02491/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/01487/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/01281/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Ghana/FS-24-4229/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4228a/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4046/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4035/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4020/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4009/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3939/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3944/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-4001/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3984/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3981/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3889/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3952/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-3961/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/South_Africa/NHLS-SU-CERI-K062118/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	South Africa	ZA
A/South_Africa/PATH-CERI-K062956/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	South Africa	ZA
A/Zambia/0218/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0326/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0050/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0220/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0448/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0014/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0282/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0265/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0440/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0438/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0144/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0066/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0460/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0433/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0468/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0073/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0113/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0210/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0443/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0137/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0146/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0408/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0362/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0175/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0279/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0458/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0119/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0134/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0407/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0354/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/South_Africa/R09020/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07941/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07938/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07902/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07890/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07841/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07734/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R07324/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06959/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R06721/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06715/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R06588/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05840/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05707/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05517/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05217/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05025/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04777/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R04354/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04352/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R03946/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R03793/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/Ghana/ARI-24-0593/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/FS-24-2181a/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/FS-24-2165/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/FS-24-2034/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Zambia/11-NIC-195/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Kenya/103/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Kenya	KE
A/Kenya/102/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Kenya	KE
K056300	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Kenya	KE
A/SouthAfrica/PET28178/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28234/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28188/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/SouthAfrica/PET28223/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/K056327/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056318/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/K056317/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056311/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056308/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056307/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056302/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/K056300/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05672/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05671/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05656/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05655/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05650/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05648/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05643/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05635/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05630/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05627/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05624/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05614/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05602/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05568/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R05566/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04881/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04855/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04835/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04827/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04821/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04819/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04818/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04814/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04809/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04801/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R04790/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04787/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04782/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04778/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04775/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04742/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04732/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04731/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R04729/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04728/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04715/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04676/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04630/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04574/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04563/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04562/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R04556/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04552/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04533/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R04528/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04467/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04458/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04452/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04449/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04387/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R04358/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04355/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04247/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04246/2023	3C.2a1b.2a.2a.3	2a.3	G.1.3	South Africa	ZA
A/South_Africa/R04080/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R04074/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03963/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R03954/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R03952/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/South_Africa/R03848/2023	3C.2a1b.2a.2b	2b	G.2	South Africa	ZA
A/South_Africa/R03828/2023	3C.2a1b.2a.2a.1b	2a.1b	G.1.1.2	South Africa	ZA
A/South_Africa/R03827/2023	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	South Africa	ZA
A/Zambia/11-NIC-218/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Ghana/6179/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Madagascar/81992/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Madagascar	MG
A/Madagascar/03919/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/03917/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/03916/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/03914/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Kenya/KNH12805/Human/2025	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Kenya	KE
A/Madagascar/03198/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/03189/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Madagascar	MG
A/Madagascar/03416/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Madagascar	MG
A/Madagascar/03415/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Madagascar	MG
A/Zambia/0441/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0140/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Zambia	ZM
A/Zambia/0110/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Zambia	ZM
A/Zambia/0622/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0510/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0447/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0361/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0368/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Zambia	ZM
A/Zambia/0161/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Zambia	ZM
A/Zambia/0424/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0555/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0543/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0351/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Zambia	ZM
A/Zambia/0403/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0114/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2.2	Zambia	ZM
A/Zambia/0398/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Zambia	ZM
A/Zambia/0078/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J	Zambia	ZM
A/Madagascar/03710/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.1.1	Madagascar	MG
A/Ghana/1122/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1498/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1417/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/4971/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1117/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.4	Ghana	GH
A/Ghana/4691/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/4893/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1229/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/1500/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1048/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/1824/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/2545/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/3195/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/818/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
A/Ghana/3104/2024	3C.2a1b.2a.2a.3a.1	2a.3a.1	J.2	Ghana	GH
A/Ghana/3409/2024	3C.2a1b.2a.2a.3a	2a.3a	G.1.3.1	Ghana	GH
